2023-01-01,20.525
2023-01-02,16.35
2023-01-03,18.69166666666667
2023-01-04,28.01666666666667
2023-01-05,24.791666666666668
2023-01-06,25.333333333333336
2023-01-07,29.2
2023-01-08,33.708333333333336
2023-01-09,31.625
2023-01-10,28.500000000000007
2023-01-11,26.741666666666667
2023-01-12,28.791666666666668
2023-01-13,27.616666666666667
2023-01-14,25.425
2023-01-15,44.40833333333334
2023-01-16,41.108333333333334
2023-01-17,38.583333333333336
2023-01-18,38.175
2023-01-19,39.14166666666667
2023-01-20,35.78333333333333
2023-01-21,36.516666666666666
2023-01-22,37.391666666666666
2023-01-23,24.066666666666666
2023-01-24,23.400000000000002
2023-01-25,34.3
2023-01-26,23.491666666666667
2023-01-27,26.80833333333333
2023-01-28,27.541666666666668
2023-01-29,39.36666666666667
2023-01-30,35.05833333333333
2023-01-31,28.833333333333332
2023-02-01,35.2
2023-02-02,36.95833333333333
2023-02-03,24.925
2023-02-04,36.575
2023-02-05,24.558333333333334
2023-02-06,31.45
2023-02-07,38.75833333333333
2023-02-08,42.983333333333334
2023-02-09,34.68333333333333
2023-02-10,31.758333333333333
2023-02-11,32.18333333333333
2023-02-12,42.75833333333334
2023-02-13,35.49166666666667
2023-02-14,24.541666666666668
2023-02-15,27.566666666666663
2023-02-16,36.15
2023-02-17,41.333333333333336
2023-02-18,34.266666666666666
2023-02-19,22.166666666666664
2023-02-20,33.25833333333333
2023-02-21,34.68333333333334
2023-02-22,28.066666666666663
2023-02-23,47.641666666666666
2023-02-24,44.99166666666666
2023-02-25,23.81666666666667
2023-02-26,25.291666666666664
2023-02-27,32.2
2023-02-28,38.27499999999999
2023-03-01,41.25833333333333
2023-03-02,32.3
2023-03-03,32.55833333333333
2023-03-04,38.225
2023-03-05,45.575
2023-03-06,36.7
2023-03-07,30.258333333333333
2023-03-08,28.166666666666668
2023-03-09,32.016666666666666
2023-03-10,28.458333333333332
2023-03-11,34.625
2023-03-12,32.900000000000006
2023-03-13,26.741666666666667
2023-03-14,25.033333333333335
2023-03-15,22.275000000000002
2023-03-16,19.575
2023-03-17,34.025000000000006
2023-03-18,23.758333333333333
2023-03-19,22.525
2023-03-20,24.675
2023-03-21,43.55833333333333
2023-03-22,43.516666666666666
2023-03-23,46.59166666666666
2023-03-24,47.06666666666666
2023-03-25,53.283333333333324
2023-03-26,51.025000000000006
2023-03-27,50.40833333333333
2023-03-28,38.08333333333333
2023-03-29,38.50000000000001
2023-03-30,39.025000000000006
2023-03-31,52.116666666666674
2023-04-01,44.63333333333333
2023-04-02,49.483333333333334
2023-04-03,55.05833333333332
2023-04-04,39.875
2023-04-05,42.2
2023-04-06,40.65833333333333
2023-04-07,28.30833333333333
2023-04-08,39.46666666666667
2023-04-09,35.15833333333333
2023-04-10,24.816666666666666
2023-04-11,22.18333333333333
2023-04-12,27.775
2023-04-13,27.43333333333333
2023-04-14,26.85
2023-04-15,29.5
2023-04-16,39.84166666666667
2023-04-17,32.24166666666667
2023-04-18,34.233333333333334
2023-04-19,36.62499999999999
2023-04-20,39.275
2023-04-21,27.71666666666667
2023-04-22,31.93333333333333
2023-04-23,26.76666666666667
2023-04-24,37.375
2023-04-25,31.03333333333334
2023-04-26,37.84166666666667
2023-04-27,32.516666666666666
2023-04-28,40.93333333333333
2023-04-29,38.75
2023-04-30,39.63333333333334
